battery_p;grid_p;load_p;pv_p;timestamp;Selling_price_eur_kwh
0,01;1,97;1,98;0;2024-07-11 05:15:00;0,10406
0,02;0,87;0,88;0;2024-07-11 05:30:00;0,10406
0,01;1,23;1,24;0;2024-07-11 05:45:00;0,10406
0,01;0,33;0,38;0,04;2024-07-11 06:00:00;0,11265
0;1,2;1,31;0,11;2024-07-11 06:15:00;0,11265
0;1,44;1,62;0,18;2024-07-11 06:30:00;0,11265
0;1,69;1,96;0,27;2024-07-11 06:45:00;0,11265
0;0,74;1,11;0,37;2024-07-11 07:00:00;0,11392
0;1,11;1,58;0,47;2024-07-11 07:15:00;0,11392
-0,07;0,53;1,27;0,81;2024-07-11 07:30:00;0,11392
-0,31;-0,05;0,9;1,26;2024-07-11 07:45:00;0,11392
1,49;0,04;2,92;1,39;2024-07-11 08:00:00;0,11512
-0,55;0;2,02;2,57;2024-07-11 08:15:00;0,11512
-1,05;-0,03;1,91;2,99;2024-07-11 08:30:00;0,11512
0,49;0,01;3,85;3,35;2024-07-11 08:45:00;0,11512
-1,96;0,02;1,78;3,73;2024-07-11 09:00:00;0,11127
-2,31;0,01;1,72;4,02;2024-07-11 09:15:00;0,11127
-2,23;0;2,27;4,5;2024-07-11 09:30:00;0,11127
-2,55;-0,01;2,7;5,25;2024-07-11 09:45:00;0,11127
-3,07;-0,02;2,46;5,55;2024-07-11 10:00:00;0,105
-4,58;-0,06;1,22;5,86;2024-07-11 10:15:00;0,105
-3,9;-0,02;2,16;6,08;2024-07-11 10:30:00;0,105
-4,65;0,01;1,62;6,27;2024-07-11 10:45:00;0,105
-4,03;-0,09;2,29;6,41;2024-07-11 11:00:00;0,10344
-4,56;-0,04;1,94;6,54;2024-07-11 11:15:00;0,10344
-4,82;-0,01;1,88;6,7;2024-07-11 11:30:00;0,10344
-4,88;0,02;1,91;6,77;2024-07-11 11:45:00;0,10344
-3,85;0;3,02;6,86;2024-07-11 12:00:00;0,10144
-3,71;0,01;3,22;6,93;2024-07-11 12:15:00;0,10144
-2,69;0,05;4,27;6,9;2024-07-11 12:30:00;0,10144
-1,59;0;5,25;6,84;2024-07-11 12:45:00;0,10144
-1,59;-0,02;5,13;6,74;2024-07-11 13:00:00;0,1039
-1,59;0;5,05;6,63;2024-07-11 13:15:00;0,1039
-1,58;0,01;5,06;6,63;2024-07-11 13:30:00;0,1039
0;0,04;6,04;6;2024-07-11 13:45:00;0,1039
0;-0,64;5,36;6;2024-07-11 14:00:00;0,10544
0;0,18;6,18;6;2024-07-11 14:15:00;0,10544
0;0,02;5,99;5,98;2024-07-11 14:30:00;0,10544
-0,53;0,01;5,29;5,8;2024-07-11 14:45:00;0,10544
0;0,02;5,61;5,59;2024-07-11 15:00:00;0,105
0;-0,02;5,39;5,4;2024-07-11 15:15:00;0,105
0;-0,02;4,87;4,9;2024-07-11 15:30:00;0,105
0,99;-0,01;3,11;2,13;2024-07-11 15:45:00;0,105
0,46;-0,04;2,53;2,11;2024-07-11 16:00:00;0,1143
-0,25;0,12;1,68;1,81;2024-07-11 16:15:00;0,1143
-0,49;0,4;1,91;2;2024-07-11 16:30:00;0,1143
-0,53;-0,02;2,48;3,02;2024-07-11 16:45:00;0,1143
0,35;0;2,09;1,75;2024-07-11 17:00:00;0,11438
0,76;-0,01;1,61;0,86;2024-07-11 17:15:00;0,11438
1,26;0,01;2,27;1,01;2024-07-11 17:30:00;0,11438
0,42;0,01;1,94;1,51;2024-07-11 17:45:00;0,11438
1,25;0;1,85;0,59;2024-07-11 18:00:00;0,1378
4,4;0,02;5,06;0,64;2024-07-11 18:15:00;0,1378
2,71;-0,01;3,29;0,58;2024-07-11 18:30:00;0,1378
1,72;0,04;2,78;1,03;2024-07-11 18:45:00;0,1378
1,27;-0,01;2,32;1,05;2024-07-11 19:00:00;0,165
1,73;0;2,16;0,43;2024-07-11 19:15:00;0,165
1,97;-0,02;2,36;0,41;2024-07-11 19:30:00;0,165
1,98;0,01;2,22;0,24;2024-07-11 19:45:00;0,165
2,24;-0,01;2,38;0,15;2024-07-11 20:00:00;0,1635
1,77;0;1,86;0,09;2024-07-11 20:15:00;0,1635
2,12;0;2,14;0,03;2024-07-11 20:30:00;0,1635
1,62;0,01;1,62;0;2024-07-11 20:45:00;0,1635
4,17;0;4,17;0;2024-07-11 21:00:00;0,14303
2,6;0;2,6;0;2024-07-11 21:15:00;0,14303
3,51;0,01;3,52;0;2024-07-11 21:30:00;0,14303
1,76;0,01;1,77;0;2024-07-11 21:45:00;0,14303
1,73;0,01;1,74;0;2024-07-11 22:00:00;0,115
2,12;0,03;2,15;0;2024-07-11 22:15:00;0,115
1,77;0,01;1,79;0;2024-07-11 22:30:00;0,115
1,98;0;1,98;0;2024-07-11 22:45:00;0,115
1,65;0;1,66;0;2024-07-11 23:00:00;0,112
1,21;0,01;1,22;0;2024-07-11 23:15:00;0,112
1,88;0;1,88;0;2024-07-11 23:30:00;0,112
1,48;0;1,48;0;2024-07-11 23:45:00;0,112
1,51;0;1,51;0;2024-07-12 00:00:00;0,10474
2,02;0;2,02;0;2024-07-12 00:15:00;0,10474
1,48;0,02;1,5;0;2024-07-12 00:30:00;0,10474
1,53;0,02;1,56;0;2024-07-12 00:45:00;0,10474
0;1,38;1,38;0;2024-07-12 01:00:00;0,103
0;1,91;1,91;0;2024-07-12 01:15:00;0,103
0,01;1,57;1,58;0;2024-07-12 01:30:00;0,103
0;1,59;1,59;0;2024-07-12 01:45:00;0,103
0;1,44;1,44;0;2024-07-12 02:00:00;0,0985
0;1,51;1,51;0;2024-07-12 02:15:00;0,0985
0;1,33;1,33;0;2024-07-12 02:30:00;0,0985
0;1,2;1,2;0;2024-07-12 02:45:00;0,0985
0;1,32;1,32;0;2024-07-12 03:00:00;0,0985
0;0,88;0,88;0;2024-07-12 03:15:00;0,0985
0;1,92;1,92;0;2024-07-12 03:30:00;0,0985
0;1,34;1,34;0;2024-07-12 03:45:00;0,0985
0;1,45;1,45;0;2024-07-12 04:00:00;0,09828
0;1,64;1,64;0;2024-07-12 04:15:00;0,09828
0;1,45;1,45;0;2024-07-12 04:30:00;0,09828
0;1,52;1,52;0;2024-07-12 04:45:00;0,09828
0;1,58;1,58;0;2024-07-12 05:00:00;0,1001
0;1,12;1,12;0;2024-07-12 05:15:00;0,1001
0,02;1,17;1,19;0;2024-07-12 05:30:00;0,1001
0;0,57;0,7;0,12;2024-07-12 05:45:00;0,1001
0;1,46;1,57;0,1;2024-07-12 06:00:00;0,10161
0,01;1,14;1,15;0;2024-07-12 06:15:00;0,10161
0;1,12;1,12;0;2024-07-12 06:30:00;0,10161
0;1,93;1,93;0;2024-07-12 06:45:00;0,10161
0;1,61;1,61;0;2024-07-12 07:00:00;0,12274
0,02;1,48;1,49;0;2024-07-12 07:15:00;0,12274
0;1,82;1,82;0;2024-07-12 07:30:00;0,12274
0;1,78;1,78;0;2024-07-12 07:45:00;0,12274
0;2,24;2,24;0;2024-07-12 08:00:00;0,1166
0;0,86;0,87;0;2024-07-12 08:15:00;0,1166
0,01;1,12;1,2;0,07;2024-07-12 08:30:00;0,1166
0;1,25;1,59;0,34;2024-07-12 08:45:00;0,1166
0;1,48;1,72;0,24;2024-07-12 09:00:00;0,11328
0;1,66;1,68;0,02;2024-07-12 09:15:00;0,11328
0,01;1,42;1,44;0;2024-07-12 09:30:00;0,11328
0;1,61;1,61;0;2024-07-12 09:45:00;0,11328
0,03;1,55;1,61;0,03;2024-07-12 10:00:00;0,105
0;0,99;1,33;0,34;2024-07-12 10:15:00;0,105
0;1,16;1,66;0,5;2024-07-12 10:30:00;0,105
0;1,08;1,21;0,13;2024-07-12 10:45:00;0,105
0;1,23;1,28;0,06;2024-07-12 11:00:00;0,10374
0;2,14;2,2;0,06;2024-07-12 11:15:00;0,10374
0;1,25;1,27;0,02;2024-07-12 11:30:00;0,10374
0;1,34;1,34;0;2024-07-12 11:45:00;0,10374
0;1,92;2;0,08;2024-07-12 12:00:00;0,1005
-0,48;0,05;0,94;1,37;2024-07-12 12:15:00;0,1005
-3,63;-0,05;1,13;4,81;2024-07-12 12:30:00;0,1005
-4,93;-0,17;3,31;8,4;2024-07-12 12:45:00;0,1005
-4,93;0,09;2,56;7,4;2024-07-12 13:00:00;0,1001
-3,97;0,2;1,66;5,43;2024-07-12 13:15:00;0,1001
-4,93;-0,24;2,47;7,64;2024-07-12 13:30:00;0,1001
-1,85;-0,05;0,48;2,38;2024-07-12 13:45:00;0,1001
-0,27;0,01;1,5;1,77;2024-07-12 14:00:00;0,1001
0,08;-0,01;1,72;1,65;2024-07-12 14:15:00;0,1001
0,32;0,01;1,75;1,42;2024-07-12 14:30:00;0,1001
0,14;0,01;1,5;1,34;2024-07-12 14:45:00;0,1001
-4,93;-0,08;1,27;6,28;2024-07-12 15:00:00;0,103
-1,67;-0,03;1,44;3,14;2024-07-12 15:15:00;0,103
-2,81;-0,47;1,26;4,54;2024-07-12 15:30:00;0,103
-1,1;-0,02;1,6;2,72;2024-07-12 15:45:00;0,103
-2,1;0,01;1,36;3,45;2024-07-12 16:00:00;0,10453
-2,71;0;1,22;3,93;2024-07-12 16:15:00;0,10453
-2,36;0,01;1,04;3,4;2024-07-12 16:30:00;0,10453
-1,53;0;1,23;2,77;2024-07-12 16:45:00;0,10453
-1,46;-0,03;1,27;2,76;2024-07-12 17:00:00;0,105
-0,89;0,04;1,44;2,29;2024-07-12 17:15:00;0,105
-0,24;0,03;1,41;1,62;2024-07-12 17:30:00;0,105
1,03;-0,01;2,6;1,57;2024-07-12 17:45:00;0,105
1,53;0;3,03;1,5;2024-07-12 18:00:00;0,11034
2,25;-0,04;2,96;0,75;2024-07-12 18:15:00;0,11034
2,69;0,01;3;0,31;2024-07-12 18:30:00;0,11034
3,35;0,08;3,67;0,24;2024-07-12 18:45:00;0,11034
1,25;0;1,84;0,59;2024-07-12 19:00:00;0,135
1,02;0,01;1,77;0,74;2024-07-12 19:15:00;0,135
1,88;-0,13;2,44;0,68;2024-07-12 19:30:00;0,135
2,39;-0,02;2,54;0,16;2024-07-12 19:45:00;0,135
1,14;0,01;1,15;0,01;2024-07-12 20:00:00;0,12
0,87;-0,01;1,07;0,21;2024-07-12 20:15:00;0,12
1,35;0,01;1,46;0,11;2024-07-12 20:30:00;0,12
1,41;0,01;1,45;0,03;2024-07-12 20:45:00;0,12
2,11;0,01;2,12;0;2024-07-12 21:00:00;0,105
1,53;0,02;1,55;0;2024-07-12 21:15:00;0,105
1,54;0,02;1,56;0;2024-07-12 21:30:00;0,105
1,37;0;1,37;0;2024-07-12 21:45:00;0,105
1,83;0;1,83;0;2024-07-12 22:00:00;0,10287
1,76;0;1,76;0;2024-07-12 22:15:00;0,10287
2,23;0;2,23;0;2024-07-12 22:30:00;0,10287
1,84;0;1,85;0;2024-07-12 22:45:00;0,10287
1,76;0;1,76;0;2024-07-12 23:00:00;0,10303
1,28;0,02;1,29;0;2024-07-12 23:15:00;0,10303
0,72;0,01;0,73;0;2024-07-12 23:30:00;0,10303
0,68;0,15;0,83;0;2024-07-12 23:45:00;0,10303
0,8;0;0,8;0;2024-07-13 00:00:00;0,10685
1,33;0,01;1,33;0;2024-07-13 00:15:00;0,10685
1,06;0,01;1,06;0;2024-07-13 00:30:00;0,10685
0,76;0;0,76;0;2024-07-13 00:45:00;0,10685
2,02;0,01;2,03;0;2024-07-13 01:00:00;0,10573
0,25;0,49;0,74;0;2024-07-13 01:15:00;0,10573
0;1,12;1,12;0;2024-07-13 01:30:00;0,10573
0;1,64;1,64;0;2024-07-13 01:45:00;0,10573
0;0,35;0,35;0;2024-07-13 02:00:00;0,10104
0;1,22;1,22;0;2024-07-13 02:15:00;0,10104
0,03;0,94;0,97;0;2024-07-13 02:30:00;0,10104
0,02;1,43;1,45;0;2024-07-13 02:45:00;0,10104
0;1,04;1,04;0;2024-07-13 03:00:00;0,1001
0,04;1,12;1,16;0;2024-07-13 03:15:00;0,1001
0;1,61;1,61;0;2024-07-13 03:30:00;0,1001
0;0,73;0,73;0;2024-07-13 03:45:00;0,1001
0;1,49;1,49;0;2024-07-13 04:00:00;0,1
0;1,17;1,17;0;2024-07-13 04:15:00;0,1
0;0,3;0,3;0;2024-07-13 04:30:00;0,1
0;0,69;0,69;0;2024-07-13 04:45:00;0,1
0;0,65;0,65;0;2024-07-13 05:00:00;0,1
0;0,66;0,66;0;2024-07-13 05:15:00;0,1
0;1,13;1,13;0;2024-07-13 05:30:00;0,1
0;2,82;2,82;0;2024-07-13 05:45:00;0,1
0,01;0,69;0,72;0,02;2024-07-13 06:00:00;0,1
0;1,3;1,38;0,08;2024-07-13 06:15:00;0,1
0;0,55;0,67;0,12;2024-07-13 06:30:00;0,1
0;0,95;1,35;0,41;2024-07-13 06:45:00;0,1
-0,1;0;0,31;0,41;2024-07-13 07:00:00;0,1001
0,43;0;0,81;0,38;2024-07-13 07:15:00;0,1001
0,83;-0,02;1,37;0,54;2024-07-13 07:30:00;0,1001
-1,02;-0,01;0,49;1,53;2024-07-13 07:45:00;0,1001
-0,56;0;2,29;2,86;2024-07-13 08:00:00;0,08951
-1,58;-0,03;1,8;3,42;2024-07-13 08:15:00;0,08951
-2,07;-0,02;1,6;3,69;2024-07-13 08:30:00;0,08951
-3,59;-0,02;0,75;4,36;2024-07-13 08:45:00;0,08951
-2,34;0,01;1,3;3,63;2024-07-13 09:00:00;0,09458
-3,81;0,21;1,17;4,77;2024-07-13 09:15:00;0,09458
-4,24;0;0,85;5,09;2024-07-13 09:30:00;0,09458
-4,27;0,24;1,68;5,71;2024-07-13 09:45:00;0,09458
-3,36;0,06;2,07;5,37;2024-07-13 10:00:00;0,08861
-4,54;0,22;1,85;6,17;2024-07-13 10:15:00;0,08861
-4,91;-0,26;1,78;6,95;2024-07-13 10:30:00;0,08861
-3,63;0,07;2,43;5,99;2024-07-13 10:45:00;0,08861
-3,5;-0,17;0,73;4,4;2024-07-13 11:00:00;0,08628
-2,56;0,04;1,33;3,85;2024-07-13 11:15:00;0,08628
-0,75;-0,01;1,23;1,98;2024-07-13 11:30:00;0,08628
0,83;0,02;2,83;1,98;2024-07-13 11:45:00;0,08628
-0,27;0;1,88;2,16;2024-07-13 12:00:00;0,04999
-0,61;-0,03;1,65;2,29;2024-07-13 12:15:00;0,04999
-2,41;0,22;0,48;2,67;2024-07-13 12:30:00;0,04999
-1,68;0,12;0,9;2,47;2024-07-13 12:45:00;0,04999
-4,25;-0,02;1,55;5,83;2024-07-13 13:00:00;0,07663
-2,71;0,14;3,66;6,23;2024-07-13 13:15:00;0,07663
-1,6;-0,2;3,25;5,05;2024-07-13 13:30:00;0,07663
-1,59;-0,06;4,28;5,94;2024-07-13 13:45:00;0,07663
-1,06;-0,45;2,2;3,71;2024-07-13 14:00:00;0,093
-1,16;-0,03;2,12;3,3;2024-07-13 14:15:00;0,093
-1,06;-0,2;2,94;4,2;2024-07-13 14:30:00;0,093
0;-0,01;2,61;2,63;2024-07-13 14:45:00;0,093
0;-0,11;3,36;3,47;2024-07-13 15:00:00;0,093
0;-0,02;2,7;2,72;2024-07-13 15:15:00;0,093
0;-0,06;3,44;3,5;2024-07-13 15:30:00;0,093
-1,06;-0,01;3,77;4,84;2024-07-13 15:45:00;0,093
0;0,24;3,47;3,23;2024-07-13 16:00:00;0,09004
0;0,67;4,68;4,01;2024-07-13 16:15:00;0,09004
0;0,12;3,7;3,58;2024-07-13 16:30:00;0,09004
0;-0,02;1,59;1,61;2024-07-13 16:45:00;0,09004
0;0,04;2,21;2,16;2024-07-13 17:00:00;0,08857
0,14;-0,19;1,36;1,41;2024-07-13 17:15:00;0,08857
0,83;-0,01;2,15;1,32;2024-07-13 17:30:00;0,08857
-0,57;0,03;1,37;1,91;2024-07-13 17:45:00;0,08857
-0,53;0,02;1,39;1,9;2024-07-13 18:00:00;0,098
0,2;0,08;1,81;1,54;2024-07-13 18:15:00;0,098
0;0;0,99;0,99;2024-07-13 18:30:00;0,098
0,76;0;1,16;0,39;2024-07-13 18:45:00;0,098
0,53;-0,01;0,82;0,3;2024-07-13 19:00:00;0,11385
0,66;0;0,92;0,26;2024-07-13 19:15:00;0,11385
1,28;0;1,46;0,19;2024-07-13 19:30:00;0,11385
1,17;0;1,26;0,09;2024-07-13 19:45:00;0,11385
1,35;-0,01;1,39;0,06;2024-07-13 20:00:00;0,1176
1,85;0;1,88;0,03;2024-07-13 20:15:00;0,1176
2,11;0;2,11;0;2024-07-13 20:30:00;0,1176
1,25;0,02;1,27;0;2024-07-13 20:45:00;0,1176
1,36;0,05;1,42;0,01;2024-07-13 21:00:00;0,10694
1,13;0,01;1,14;0;2024-07-13 21:15:00;0,10694
1,04;0;1,04;0;2024-07-13 21:30:00;0,10694
1,44;0;1,44;0;2024-07-13 21:45:00;0,10694
0,69;0;0,69;0;2024-07-13 22:00:00;0,1
1,52;0,01;1,54;0;2024-07-13 22:15:00;0,1
1,23;0;1,23;0;2024-07-13 22:30:00;0,1
1,38;0,01;1,38;0;2024-07-13 22:45:00;0,1
1,81;0,02;1,83;0;2024-07-13 23:00:00;0,09696
1,52;0;1,53;0;2024-07-13 23:15:00;0,09696
1,35;0;1,35;0;2024-07-13 23:30:00;0,09696
1,82;0;1,82;0;2024-07-13 23:45:00;0,09696
0,95;0,01;0,96;0;2024-07-14 00:00:00;0,09494
0,8;0;0,8;0;2024-07-14 00:15:00;0,09494
1,21;0,01;1,22;0;2024-07-14 00:30:00;0,09494
0,36;0;0,36;0;2024-07-14 00:45:00;0,09494
0,73;0;0,73;0;2024-07-14 01:00:00;0,09345
0,4;0;0,41;0;2024-07-14 01:15:00;0,09345
1,06;0,01;1,07;0;2024-07-14 01:30:00;0,09345
0,44;0;0,44;0;2024-07-14 01:45:00;0,09345
0,91;0;0,91;0;2024-07-14 02:00:00;0,087
0,73;0;0,73;0;2024-07-14 02:15:00;0,087
0,35;0;0,35;0;2024-07-14 02:30:00;0,087
1,6;0;1,61;0;2024-07-14 02:45:00;0,087
0,8;0;0,8;0;2024-07-14 03:00:00;0,0789
1,23;0;1,23;0;2024-07-14 03:15:00;0,0789
0,79;0;0,79;0;2024-07-14 03:30:00;0,0789
1,06;0,24;1,3;0;2024-07-14 03:45:00;0,0789
0,36;0;0,36;0;2024-07-14 04:00:00;0,07894
0,82;0;0,82;0;2024-07-14 04:15:00;0,07894
0,63;0;0,63;0;2024-07-14 04:30:00;0,07894
0,3;0;0,3;0;2024-07-14 04:45:00;0,07894
1,2;0;1,2;0;2024-07-14 05:00:00;0,07894
0,35;0;0,35;0;2024-07-14 05:15:00;0,07894
0,35;0;0,35;0;2024-07-14 05:30:00;0,07894
0,93;0;0,94;0;2024-07-14 05:45:00;0,07894
0,26;0;0,28;0,02;2024-07-14 06:00:00;0,07899
0,37;0,01;0,45;0,07;2024-07-14 06:15:00;0,07899
0,49;0;0,62;0,12;2024-07-14 06:30:00;0,07899
0,07;0;0,29;0,21;2024-07-14 06:45:00;0,07899
0,32;0;0,62;0,3;2024-07-14 07:00:00;0,095
0,12;-0,12;0,33;0,33;2024-07-14 07:15:00;0,095
-0,4;0,02;0,33;0,7;2024-07-14 07:30:00;0,095
0,66;0,01;1,81;1,15;2024-07-14 07:45:00;0,095
0,4;-0,56;1,82;1,97;2024-07-14 08:00:00;0,098
-1,1;-0,02;1,06;2,17;2024-07-14 08:15:00;0,098
-1,89;0;1,27;3,16;2024-07-14 08:30:00;0,098
-3,08;0,01;0,43;3,51;2024-07-14 08:45:00;0,098
-3,16;-0,01;0,77;3,94;2024-07-14 09:00:00;0,096
-3,69;0;0,53;4,21;2024-07-14 09:15:00;0,096
-3,28;-0,04;1,38;4,7;2024-07-14 09:30:00;0,096
-3,84;0;1,68;5,52;2024-07-14 09:45:00;0,096
-3,93;-0,03;1,92;5,87;2024-07-14 10:00:00;0,1
-4,6;0,01;1,5;6,1;2024-07-14 10:15:00;0,1
-3,8;0;2,5;6,3;2024-07-14 10:30:00;0,1
-2,74;0,01;3,72;6,45;2024-07-14 10:45:00;0,1
-2,87;-0,03;3,71;6,6;2024-07-14 11:00:00;0,09883
-3,9;-0,01;2,8;6,71;2024-07-14 11:15:00;0,09883
-1,6;0;5,15;6,76;2024-07-14 11:30:00;0,09883
-1,6;0,02;5,44;7,02;2024-07-14 11:45:00;0,09883
-1,6;0,08;5,49;7,02;2024-07-14 12:00:00;0,1
-1,6;0,01;5,4;6,99;2024-07-14 12:15:00;0,1
-0,53;-0,41;5,36;6,3;2024-07-14 12:30:00;0,1
0;0,14;6,13;6;2024-07-14 12:45:00;0,1
0;0,05;6,04;6;2024-07-14 13:00:00;0,1
0;0,08;6,07;6;2024-07-14 13:15:00;0,1
0;-0,24;5,76;6;2024-07-14 13:30:00;0,1
-0,53;0;5,56;6,09;2024-07-14 13:45:00;0,1
0;0;5,99;6;2024-07-14 14:00:00;0,1
0;-0,13;5,35;5,48;2024-07-14 14:15:00;0,1
0;-0,06;5,65;5,71;2024-07-14 14:30:00;0,1
0;-0,19;5,26;5,44;2024-07-14 14:45:00;0,1
0;-0,01;5,26;5,28;2024-07-14 15:00:00;0,1001
0;-0,03;5,02;5,05;2024-07-14 15:15:00;0,1001
0;0;4,89;4,89;2024-07-14 15:30:00;0,1001
0;0,01;4,33;4,32;2024-07-14 15:45:00;0,1001
0;-0,02;4,01;4,03;2024-07-14 16:00:00;0,097
0;0,03;3,53;3,5;2024-07-14 16:15:00;0,097
0;0,04;3,34;3,3;2024-07-14 16:30:00;0,097
0;0,04;2,79;2,75;2024-07-14 16:45:00;0,097
0;0;2,71;2,71;2024-07-14 17:00:00;0,1001
0;-0,18;2,27;2,44;2024-07-14 17:15:00;0,1001
0,25;0,1;1,91;1,55;2024-07-14 17:30:00;0,1001
0,13;-0,27;1,47;1,6;2024-07-14 17:45:00;0,1001
0,34;0,01;1,57;1,21;2024-07-14 18:00:00;0,11
0,49;0;1,36;0,87;2024-07-14 18:15:00;0,11
0,76;-0,02;1,14;0,4;2024-07-14 18:30:00;0,11
0,5;0,01;1,21;0,7;2024-07-14 18:45:00;0,11
1,92;0,01;2,28;0,35;2024-07-14 19:00:00;0,11885
3,27;0,01;3,41;0,13;2024-07-14 19:15:00;0,11885
2,34;0,01;2,47;0,12;2024-07-14 19:30:00;0,11885
1,9;0;2,07;0,17;2024-07-14 19:45:00;0,11885
1,47;0;1,6;0,13;2024-07-14 20:00:00;0,13174
1,6;-0,01;1,72;0,12;2024-07-14 20:15:00;0,13174
1,71;0;1,75;0,04;2024-07-14 20:30:00;0,13174
1,75;0;1,76;0,01;2024-07-14 20:45:00;0,13174
2,14;0;2,14;0;2024-07-14 21:00:00;0,13374
1,47;0,01;1,48;0;2024-07-14 21:15:00;0,13374
1,79;0,01;1,8;0;2024-07-14 21:30:00;0,13374
4,05;0,87;4,91;0;2024-07-14 21:45:00;0,13374
1,98;0,03;2,02;0;2024-07-14 22:00:00;0,11774
2,1;0,02;2,12;0;2024-07-14 22:15:00;0,11774
1,8;0;1,8;0;2024-07-14 22:30:00;0,11774
1,89;0;1,89;0;2024-07-14 22:45:00;0,11774
3,23;0,02;3,25;0;2024-07-14 23:00:00;0,0997
1,72;0,01;1,73;0;2024-07-14 23:15:00;0,0997
1,75;0,02;1,77;0;2024-07-14 23:30:00;0,0997
1,57;0;1,57;0;2024-07-14 23:45:00;0,0997
1,74;0,02;1,77;0;2024-07-15 00:00:00;0,09198
1,51;0,01;1,52;0;2024-07-15 00:15:00;0,09198
1,62;0,01;1,63;0;2024-07-15 00:30:00;0,09198
1,12;0,05;1,17;0;2024-07-15 00:45:00;0,09198
1,37;0,01;1,38;0;2024-07-15 01:00:00;0,0911
0,8;0;0,81;0;2024-07-15 01:15:00;0,0911
1,61;0;1,61;0;2024-07-15 01:30:00;0,0911
1,49;0;1,5;0;2024-07-15 01:45:00;0,0911
1,49;0;1,49;0;2024-07-15 02:00:00;0,08714
1,33;0,61;1,94;0;2024-07-15 02:15:00;0,08714
0;1,57;1,57;0;2024-07-15 02:30:00;0,08714
0,02;1,41;1,44;0;2024-07-15 02:45:00;0,08714
0;1,77;1,77;0;2024-07-15 03:00:00;0,07003
0;1,57;1,57;0;2024-07-15 03:15:00;0,07003
0;0,79;0,79;0;2024-07-15 03:30:00;0,07003
0;1,06;1,06;0;2024-07-15 03:45:00;0,07003
0;1,21;1,21;0;2024-07-15 04:00:00;0,07484
0,01;1,19;1,21;0;2024-07-15 04:15:00;0,07484
0;1,03;1,03;0;2024-07-15 04:30:00;0,07484
0,03;1,93;1,96;0;2024-07-15 04:45:00;0,07484
0,01;1,47;1,48;0;2024-07-15 05:00:00;0,08768
0;1,91;1,91;0;2024-07-15 05:15:00;0,08768
0,01;1,18;1,18;0;2024-07-15 05:30:00;0,08768
0;2,09;2,09;0;2024-07-15 05:45:00;0,08768
0,02;1,49;1,52;0,02;2024-07-15 06:00:00;0,10256
0;1,65;1,73;0,08;2024-07-15 06:15:00;0,10256
0;1,72;1,86;0,14;2024-07-15 06:30:00;0,10256
0;1,3;1,51;0,21;2024-07-15 06:45:00;0,10256
0;1,08;1,37;0,28;2024-07-15 07:00:00;0,12025
0;1,18;1,54;0,36;2024-07-15 07:15:00;0,12025
0;0,89;1,59;0,69;2024-07-15 07:30:00;0,12025
0,12;-0,01;1,21;1,09;2024-07-15 07:45:00;0,12025
-0,89;0,01;1,06;1,94;2024-07-15 08:00:00;0,11514
-0,89;-0,01;1,71;2,61;2024-07-15 08:15:00;0,11514
0,17;-0,01;3,16;3;2024-07-15 08:30:00;0,11514
-1,01;0;2,32;3,33;2024-07-15 08:45:00;0,11514
-1,46;0,01;2,35;3,8;2024-07-15 09:00:00;0,10583
-2,34;0;1,73;4,07;2024-07-15 09:15:00;0,10583
-3,07;-0,03;1,41;4,51;2024-07-15 09:30:00;0,10583
-2,84;0,01;2,5;5,33;2024-07-15 09:45:00;0,10583
-3,75;0;2;5,76;2024-07-15 10:00:00;0,10558
-2;-0,03;3,98;6,01;2024-07-15 10:15:00;0,10558
0;-0,03;5,96;6;2024-07-15 10:30:00;0,10558
-0,6;0,05;5,72;6,27;2024-07-15 10:45:00;0,10558
-0,4;0,13;6,13;6,4;2024-07-15 11:00:00;0,10456
-0,86;-0,05;5,61;6,52;2024-07-15 11:15:00;0,10456
-1;-0,22;5,43;6,65;2024-07-15 11:30:00;0,10456
-1;0,03;5,7;6,67;2024-07-15 11:45:00;0,10456
-1,21;-0,03;5,62;6,86;2024-07-15 12:00:00;0,1001
-1,12;0,09;5,75;6,78;2024-07-15 12:15:00;0,1001
-1,09;0,03;5,75;6,82;2024-07-15 12:30:00;0,1001
-1,52;-0,01;5,35;6,88;2024-07-15 12:45:00;0,1001
-3,6;-0,06;3,24;6,9;2024-07-15 13:00:00;0,101
-4,73;-0,21;2,01;6,94;2024-07-15 13:15:00;0,101
-4,95;-0,09;1,82;6,86;2024-07-15 13:30:00;0,101
-4,93;-0,04;1,44;6,41;2024-07-15 13:45:00;0,101
-4,8;-0,01;1,82;6,62;2024-07-15 14:00:00;0,10314
-4,92;0,23;1,62;6,31;2024-07-15 14:15:00;0,10314
-1,58;-0,1;4,66;6,34;2024-07-15 14:30:00;0,10314
-1,58;-0,07;4,31;5,96;2024-07-15 14:45:00;0,10314
-1,16;-0,02;3,57;4,75;2024-07-15 15:00:00;0,10425
-1,58;0,02;3,94;5,5;2024-07-15 15:15:00;0,10425
-1,05;0,32;2,99;3,72;2024-07-15 15:30:00;0,10425
0;-0,01;4,23;4,24;2024-07-15 15:45:00;0,10425
-0,52;0;3,53;4,06;2024-07-15 16:00:00;0,10558
-0,52;0;3,16;3,69;2024-07-15 16:15:00;0,10558
0;-0,02;3,28;3,3;2024-07-15 16:30:00;0,10558
